 11 3409.441963 1.373E-29 9.756E-01.09430.371 4350.69920.62-.006190          0 0 2          0 0 1  5  0  5        6  2  4      4442334432257122 7    33.0   39.0
 11 3409.609203 2.435E-27 3.297E-03.02530.235 2073.51420.36-.007142          0 2 0          0 0 0 13  3 11       14  0 14      34423344323171 511    27.0   29.0
 11 3409.633190 5.365E-25 3.680E+00.06580.412 2129.61840.55-.003870          1 1 0          0 1 0  3  3  1        4  4  0      5546333018287120 7     7.0    9.0
 11 3409.642770 7.221E-25 2.870E-02.02230.265 1557.84700.39-.006668          0 2 0          0 0 0 12  2 11       12  1 12      5542433018287122 8    75.0   75.0
 11 3409.700598 7.689E-29 1.085E-01.05320.281 3487.39820.39-.019144          0 3 0          0 1 0 12  3  9       11  4  8      3442334432297122 8    25.0   23.0
 11 3409.747000 1.323E-27 4.410E-05.05460.352 1216.18970.57-.003170          0 0 1          0 0 0  8  2  7        7  6  2      444233443231712210    17.0   15.0
 11 3409.956293 2.539E-29 6.012E-01.07430.352 4188.39400.61-.011710          0 2 1          0 2 0  7  2  6        7  4  3      4442334432287122 7    45.0   45.0
 11 3409.983160 3.530E-24 4.028E-01.02580.186 1774.75020.58-.009950          1 0 0          0 0 0 12  1 12       12  2 11      5586443018245020 6    75.0   75.0
 11 3410.204820 3.711E-24 3.461E+01.04570.307 2437.50120.39-.007420          0 0 1          0 0 0 11  6  5       12  6  6      4565443018245022 6    23.0   25.0
 11 3410.252237 4.522E-27 3.823E-01.01700.208 2952.38620.38-.007284          0 2 0          0 0 0 15  4 12       16  1 15      34423344323171 511    31.0   33.0
 11 3410.480300 5.769E-25 2.269E-01.00830.144 2073.51370.36-.006610          0 2 0          0 0 0 15  0 15       14  1 14      45554430182450 5 6    93.0   87.0
 11 3410.483969 1.920E-25 2.265E-01.01070.235 2073.51420.36-.007542          0 2 0          0 0 0 15  1 15       14  0 14      35424344182971 5 9    31.0   29.0
 11 3410.576908 4.669E-28 4.051E+01.08330.352 4426.06590.61-.001720          1 0 1          1 0 0  6  2  4        7  2  5      4442334432257122 7    39.0   45.0
 11 3410.627933 1.660E-29 4.463E-01.04620.315 4263.14990.56-.004490          1 2 0          0 2 0  9  0  9        9  1  8      4446834432257122 7    57.0   57.0
 11 3410.661040 2.562E-25 6.474E-02.03840.281 1695.06770.480.000342          0 2 0          0 0 0 11  4  8       11  3  9      5542433018297122 8    23.0   23.0
 11 3410.684272 4.402E-28 6.379E-04.04290.298 2054.36820.48-.011230          1 0 0          0 0 0 11  4  8       10  7  3      444233443231712211    23.0   21.0
 11 3410.735098 1.960E-29 5.354E-01.08880.391 4153.93800.67-.006720          1 0 1          1 0 0  5  1  5        5  3  2      4442334432257122 7    33.0   33.0
 11 3410.801028 4.192E-29 1.274E+01.07220.352 4457.81840.61-.005748          0 2 1          1 0 0  6  5  2        7  3  5      4442334432287122 8    13.0   15.0
 11 3410.807550 1.053E-26 3.169E+01.04390.281 3833.14380.48-.017000          0 1 1          0 1 0 10  6  4       11  6  5      5542433018297122 9    63.0   69.0
 11 3411.044471 1.189E-28 3.127E-01.08660.371 3736.17070.610.001198          0 4 0          0 2 0  7  3  4        6  2  5      4442334432257122 7    45.0   39.0
 11 3411.047275 1.684E-29 1.648E+00.08270.371 4190.26220.62-.000250          2 0 0          1 0 0  5  2  4        6  1  5      4447834432257122 7    11.0   13.0
 11 3411.106530 1.255E-24 2.371E-01.07490.298 1616.45240.51-.014580          0 0 1          0 0 0 10  2  9       10  4  6      4542433018297122 8    21.0   21.0
